Date,Open,High,Low,Close,Volume
2025-08-13,301.395,305.31,301.395,305.07,2999024.0
2025-08-12,305.17,305.5,299.8875,301.64,3440070.0
2025-08-11,305.555,307.295,303.78,304.36,2648956.0
2025-08-08,307.02,308.55,303.89,305.45,2622369.0
2025-08-07,308.25,310.165,304.35,307.91,3603475.0
2025-08-06,307.0,310.395,301.74,307.66,6474304.0
2025-08-05,303.55,304.6,298.37,298.77,4222907.0
2025-08-04,300.69,306.345,300.53,304.23,4734465.0
2025-08-01,303.5,303.7,301.38,302.89,3344793.0
2025-07-31,301.025,303.47,300.0,300.07,3639588.0
2025-07-30,302.125,305.4308,301.08,303.61,2805919.0
2025-07-29,298.8,302.83,298.3,302.67,3148084.0
2025-07-28,297.61,299.91,294.99,299.22,3070470.0
2025-07-25,296.26,298.64,294.9,298.47,3401033.0
2025-07-24,296.91,297.4599,294.41,294.48,4426029.0
2025-07-23,299.25,299.88,296.92,298.12,2467609.0
2025-07-22,295.85,300.1,295.05,299.17,2672021.0
2025-07-21,298.125,298.8,295.28,295.74,3037506.0
2025-07-18,299.9,300.395,296.43,297.07,3481263.0
2025-07-17,299.77,302.45,298.42,300.37,3134529.0
2025-07-16,299.735,300.48,296.21,298.9,2804844.0
2025-07-15,301.335,302.79,299.24,299.62,2937595.0
2025-07-14,299.09,302.07,294.83,301.88,5707576.0
2025-07-11,298.14,302.74,297.2901,299.91,4524080.0
2025-07-10,296.745,300.78,295.025,298.39,5368072.0
2025-07-09,292.41,293.82,291.34,293.02,3266050.0
2025-07-08,293.01,293.02,290.26,291.67,3123607.0
2025-07-07,294.115,295.68,292.485,293.53,3404279.0
2025-07-03,294.67,294.83,292.605,294.08,1678645.0
2025-07-02,298.08,298.08,292.6,294.63,4021460.0
2025-07-01,292.545,299.65,292.35,297.49,5121903.0
2025-06-30,291.51,293.575,290.88,292.17,5054752.0
2025-06-27,286.0,292.19,285.24,291.55,7422178.0
2025-06-26,286.0,286.79,283.47,285.63,5354904.0
2025-06-25,290.945,291.0757,284.305,285.55,4259763.0
2025-06-24,290.04,292.1,288.5818,291.47,4461222.0
2025-06-23,288.51,289.52,285.87,289.52,5172494.0
2025-06-20,289.76,290.61,285.57,287.46,7084966.0
2025-06-18,292.9,293.11,288.6,289.63,4008675.0
2025-06-17,295.825,296.01,291.79,292.31,3378975.0
2025-06-16,303.55,304.0,295.75,296.29,4045666.0
2025-06-13,301.81,305.11,301.15,301.91,2435628.0
2025-06-12,301.67,303.18,300.066,303.16,2584667.0
2025-06-11,300.11,303.2,297.19,301.72,3312510.0
2025-06-10,300.5,302.409,299.45,300.43,4698701.0
2025-06-09,303.8395,305.23,299.8464,304.78,4059771.0
2025-06-06,307.33,309.86,306.81,307.36,2622767.0
2025-06-05,311.7,312.0,307.77,308.98,3817236.0
2025-06-04,312.545,314.2499,309.48,311.57,2069546.0
2025-06-03,311.55,314.39,309.15,312.39,3028181.0
2025-06-02,310.89,313.245,309.3901,312.68,2577048.0
2025-05-30,312.095,315.29,310.58,313.85,4062917.0
2025-05-29,312.3,313.4959,310.04,311.86,2248937.0
2025-05-28,314.505,315.65,312.19,312.84,1935645.0
2025-05-27,314.53,315.6165,312.16,314.95,2527016.0
2025-05-23,313.79,315.65,313.03,314.57,2701615.0
2025-05-22,316.45,316.62,312.63,314.31,2642001.0
2025-05-21,317.52,318.67,315.17,316.44,2386740.0
2025-05-20,320.86,321.72,318.85,319.8,2034967.0
2025-05-19,318.2,321.61,318.03,321.23,2749002.0
2025-05-16,314.17,318.66,313.37,318.61,2637287.0
2025-05-15,307.8,315.13,307.8,314.48,2928718.0
2025-05-14,307.995,308.9086,305.69,307.5,2657043.0
