Date,Open,High,Low,Close,Volume
2025-06-20,95.33,96.31,95.2,96.12,20604918.0
2025-06-18,94.6025,95.49,94.09,95.09,11333690.0
2025-06-17,93.95,94.82,93.62,94.25,14935630.0
2025-06-16,94.75,95.78,94.095,94.29,14881663.0
2025-06-13,94.52,95.32,94.005,94.44,18694739.0
2025-06-12,94.87,95.26,93.43,94.83,17845704.0
2025-06-11,97.29,97.29,95.35,95.8,16389620.0
2025-06-10,97.29,98.0892,96.48,97.32,17162468.0
2025-06-09,97.4,97.85,96.77,97.45,13655700.0
2025-06-06,98.42,98.56,96.97,97.47,15599294.0
2025-06-05,99.295,99.59,97.605,97.96,15825276.0
2025-06-04,99.79,100.13,99.32,99.35,11115649.0
2025-06-03,99.565,100.89,98.57,99.98,15598643.0
2025-06-02,98.72,99.905,98.05,99.77,16999205.0
2025-05-30,96.6,98.93,96.6,98.72,29980069.0
2025-05-29,97.63,97.77,96.8509,97.1,14343738.0
2025-05-28,97.52,98.24,97.06,97.24,11220098.0
2025-05-27,97.08,97.795,96.58,97.58,17180937.0
2025-05-23,95.0001,96.54,95.0,96.34,13668621.0
2025-05-22,96.55,96.96,95.815,95.93,13712163.0
2025-05-21,97.125,97.7556,95.975,96.43,15742336.0
2025-05-20,98.555,98.8183,96.52,97.8,15609610.0
2025-05-19,96.65,98.28,95.81,98.12,20041573.0
2025-05-16,96.14,99.1946,95.995,98.24,33746187.0
2025-05-15,94.3,96.72,91.89,96.35,44026125.0
2025-05-14,96.025,97.33,95.83,96.83,25620110.0
2025-05-13,96.525,97.32,95.225,95.88,19746658.0
2025-05-12,97.67,97.97,95.62,96.75,26783925.0
2025-05-09,96.75,97.2,96.29,96.72,13697822.0
2025-05-08,98.75,99.33,97.355,97.43,14461119.0
2025-05-07,98.54,99.2308,98.31,98.83,11310191.0
2025-05-06,98.74,99.47,98.41,98.55,10625999.0
2025-05-05,98.94,99.74,98.53,99.33,12439132.0
2025-05-02,97.95,99.22,97.85,98.75,16031373.0
2025-05-01,97.015,97.9,96.59,97.41,13171784.0
2025-04-30,95.94,97.78,94.93,97.25,21639860.0
2025-04-29,94.84,96.18,94.42,96.04,12679025.0
2025-04-28,95.1,96.0,94.34,95.22,12950000.0
2025-04-25,95.8,96.47,94.36,95.09,15317220.0
2025-04-24,94.52,96.215,93.6601,95.84,13444528.0
2025-04-23,95.0164,96.6,94.1619,94.96,18046886.0
2025-04-22,93.11,95.29,92.88,94.85,15407774.0
2025-04-21,93.02,94.08,91.34,92.41,18361208.0
2025-04-17,91.83,93.87,91.62,93.22,21393917.0
2025-04-16,94.075,94.3,90.61,91.19,22229105.0
2025-04-15,94.885,96.03,93.87,93.97,21871213.0
2025-04-14,93.27,95.44,92.9,94.73,27742915.0
2025-04-11,90.68,93.35,90.01,92.8,25508136.0
2025-04-10,88.73,91.87,88.1634,90.61,34735323.0
2025-04-09,83.325,90.8,83.02,89.6,46632755.0
2025-04-08,85.85,86.965,81.03,81.79,34351744.0
2025-04-07,80.24,86.26,79.81,83.83,36884944.0
2025-04-04,85.49,87.39,82.65,83.19,36209015.0
2025-04-03,86.49,89.88,86.28,87.26,33012927.0
2025-04-02,88.2,90.145,88.1175,89.76,19384137.0
2025-04-01,87.535,89.11,87.37,88.83,22080252.0
2025-03-31,84.76,88.2,84.37,87.79,30269313.0
2025-03-28,85.44,85.83,84.7,85.15,14790567.0
2025-03-27,84.775,86.11,84.775,85.63,16782807.0
2025-03-26,85.19,85.56,84.57,85.21,27241495.0
2025-03-25,86.76,87.305,84.62,84.76,27908573.0
2025-03-24,86.35,87.65,86.35,87.49,17900732.0
2025-03-21,85.2043,86.23,84.78,85.98,26797178.0
2025-03-20,85.78,87.08,85.515,85.81,18185506.0
2025-03-19,85.96,86.785,85.62,86.33,24555857.0
2025-03-18,87.52,87.675,85.5,85.59,17850930.0
2025-03-17,85.1,87.985,84.98,87.46,26297768.0
2025-03-14,84.83,85.37,84.06,85.35,35500647.0
2025-03-13,84.94,85.45,83.87,84.5,31507753.0
2025-03-12,87.88,89.1,84.88,85.2,33301609.0
2025-03-11,87.29,89.345,87.14,87.44,28687586.0
2025-03-10,89.76,90.23,86.61,87.82,35148837.0
2025-03-07,93.94,93.95,90.76,91.72,35913156.0
2025-03-06,94.575,96.19,94.1833,94.64,19957804.0
2025-03-05,94.97,96.39,94.75,95.98,17638956.0
2025-03-04,95.76,97.05,94.46,94.97,25227673.0
2025-03-03,97.98,99.49,96.825,97.59,18372193.0
2025-02-28,98.0,98.86,97.17,98.61,25451260.0
2025-02-27,95.9,98.0399,95.8092,96.79,16431469.0
2025-02-26,97.7,98.725,96.07,96.2,19069721.0
2025-02-25,94.35,97.91,94.24,97.69,29331188.0
2025-02-24,94.18,94.64,92.12,93.67,29755875.0
2025-02-21,96.53,96.85,94.115,94.78,35014806.0
2025-02-20,98.78,100.12,96.6808,97.21,55450924.0
2025-02-19,103.85,104.2,102.55,104.0,18507981.0
2025-02-18,103.72,103.99,102.51,103.78,18247314.0
2025-02-14,105.3,105.3,103.6,104.04,14109460.0
2025-02-13,103.95,105.24,103.53,105.05,12604413.0
2025-02-12,102.33,103.9,102.04,103.61,15162125.0
2025-02-11,102.85,102.85,101.85,102.47,11953632.0
2025-02-10,101.9,102.93,101.25,102.92,15274644.0
2025-02-07,103.0,103.11,101.11,101.15,12451072.0
2025-02-06,102.53,103.02,101.94,102.85,13088467.0
2025-02-05,100.72,102.58,100.54,102.46,15926717.0
2025-02-04,99.93,100.95,99.69,100.77,15201194.0
2025-02-03,96.77,99.79,96.47,99.54,20484152.0
2025-01-31,99.0,99.0,97.7,98.16,16413893.0
2025-01-30,97.69,98.93,97.42,98.65,11012220.0
2025-01-29,97.425,98.17,97.22,97.5,11261444.0
2025-01-28,97.36,97.84,96.7251,97.29,14641621.0
2025-01-27,95.9869,97.46,94.82,97.4,18880614.0
2025-01-24,93.455,95.01,93.455,94.76,14973773.0
2025-01-23,92.97,93.81,92.32,93.81,14198438.0
2025-01-22,93.79,94.0,92.52,93.23,15567057.0
2025-01-21,92.48,94.24,92.31,93.08,23247451.0
2025-01-17,92.07,92.26,91.05,91.94,15868213.0
2025-01-16,91.375,91.72,90.12,91.3,13267723.0
2025-01-15,91.065,91.725,90.81,91.34,17348174.0
2025-01-14,91.78,91.98,90.565,90.79,13549159.0
2025-01-13,92.12,92.43,91.1,91.53,18617077.0
2025-01-10,92.5,93.575,92.2,93.0,18140864.0
2025-01-08,91.11,91.845,90.82,91.8,13453627.0
2025-01-07,91.715,91.94,90.45,90.81,11238044.0
2025-01-06,90.81,92.47,90.67,91.43,14519858.0
2025-01-03,90.15,91.3,90.14,90.78,10834630.0
2025-01-02,89.98,90.6,89.52,90.0,14820438.0
2024-12-31,90.56,90.94,90.055,90.35,11267652.0
2024-12-30,90.795,91.07,90.13,90.57,9790196.0
2024-12-27,92.122,92.35,91.03,91.66,11384359.0
2024-12-26,92.54,92.875,92.17,92.79,10997611.0
2024-12-24,90.4,92.68,90.35,92.68,8992427.0
2024-12-23,91.5,91.5,88.91,90.35,26205379.0
2024-12-20,93.01,93.7486,91.63,92.24,49350586.0
2024-12-19,94.48,94.565,93.36,93.4,16606501.0
2024-12-18,95.34,95.895,93.1304,93.55,24665600.0
2024-12-17,95.14,95.49,94.32,95.42,23560821.0
2024-12-16,94.42,95.705,94.1048,94.87,16741989.0
2024-12-13,93.8139,94.68,93.04,94.25,11495854.0
2024-12-12,95.67,95.715,94.09,94.09,14298626.0
2024-12-11,94.55,95.69,94.5,94.96,19682085.0
2024-12-10,94.095,95.24,93.77,94.55,13164487.0
2024-12-09,95.66,95.94,93.602,93.83,20931082.0
2024-12-06,95.54,96.18,95.33,95.7,18803499.0
2024-12-05,94.89,95.6,94.34,95.3,21932325.0
2024-12-04,93.45,94.515,93.05,94.45,17312575.0
2024-12-03,92.78,93.59,92.26,93.51,17775226.0
2024-12-02,92.9887,92.9887,91.95,92.64,17172953.0
2024-11-29,92.26,92.64,91.82,92.5,11041178.0
2024-11-27,92.1,92.25,91.31,91.88,14358861.0
2024-11-26,89.89,91.88,89.84,91.31,16657022.0
2024-11-25,90.64,90.95,89.06,89.5,25078633.0
2024-11-22,89.195,90.91,88.93,90.44,23990645.0
2024-11-21,87.45,88.64,86.93,88.39,18729222.0
2024-11-20,86.6,87.2,85.91,87.18,18183193.0
2024-11-19,86.23,88.29,85.91,86.6,36340856.0
2024-11-18,84.82,84.85,83.66,84.08,25278121.0
2024-11-15,84.53,84.78,83.942,84.25,17370602.0
2024-11-14,85.09,85.76,84.34,84.47,15740732.0
2024-11-13,84.9386,85.79,84.77,85.5,12802622.0
2024-11-12,84.5,85.53,84.5,84.99,12860194.0
2024-11-11,84.95,85.41,84.12,84.21,10433166.0
2024-11-08,84.28,85.42,84.23,84.83,14396543.0
2024-11-07,83.72,84.39,83.42,83.85,12665777.0
2024-11-06,85.14,85.54,82.06,83.44,19974038.0
2024-11-05,82.68,83.77,82.51,83.68,10612489.0
2024-11-04,82.2,82.905,82.0,82.45,11731043.0
2024-11-01,82.53,82.53,81.54,82.19,12181833.0
2024-10-31,81.29,82.44,81.22,81.95,15538968.0
2024-10-30,81.6,81.83,81.3,81.39,9268824.0
2024-10-29,82.67,82.86,81.665,81.7,9682403.0
2024-10-28,82.75,83.08,82.47,82.75,7990186.0
2024-10-25,83.2,83.3,82.435,82.51,8959412.0
2024-10-24,82.96,83.315,82.58,83.04,11645856.0
2024-10-23,81.89,83.34,81.8,83.27,13058244.0
2024-10-22,81.11,82.225,80.825,82.02,12240149.0
2024-10-21,81.23,81.5496,80.72,80.81,9750376.0
2024-10-18,80.86,81.69,80.66,81.31,12324148.0
2024-10-17,81.27,81.5,80.645,80.89,9424705.0
2024-10-16,81.53,81.66,80.62,81.22,11123254.0
2024-10-15,80.67,81.8201,80.51,81.65,13276221.0
2024-10-14,80.05,80.51,79.76,80.29,9914477.0
2024-10-11,79.7,80.13,79.37,80.1,9570734.0
2024-10-10,80.31,80.32,79.46,79.61,10812700.0
2024-10-09,79.82,80.5,79.75,80.4,12413030.0
2024-10-08,79.62,79.82,79.07,79.71,15269963.0
2024-10-07,80.69,80.94,78.98,79.1,16791646.0
2024-10-04,80.05,81.115,79.85,80.94,11591388.0
2024-10-03,80.3,80.575,79.85,80.43,11640421.0
2024-10-02,80.99,80.99,80.12,80.43,16618272.0
2024-10-01,80.68,81.53,80.435,81.27,16054249.0
2024-09-30,79.9,80.94,79.86,80.75,19008187.0
2024-09-27,79.9,80.2875,79.6,79.78,11899050.0
2024-09-26,81.04,81.2,79.26,79.92,17061133.0
2024-09-25,80.89,81.6,80.68,81.4,14163785.0
2024-09-24,80.48,80.91,80.24,80.67,14651133.0
2024-09-23,79.07,80.4374,79.07,80.33,12147264.0
2024-09-20,78.23,79.61,78.11,79.06,39534251.0
2024-09-19,79.05,79.09,77.49,78.04,21525685.0
2024-09-18,78.64,79.41,78.28,79.03,15684878.0
2024-09-17,79.76,80.26,78.26,78.6,21065938.0
2024-09-16,80.84,81.02,80.14,80.56,15346367.0
2024-09-13,79.82,80.685,79.69,80.6,12994100.0
2024-09-12,78.99,79.905,78.6221,79.66,14884852.0
2024-09-11,78.38,78.92,77.565,78.84,19518761.0
2024-09-10,77.35,78.9,77.28,78.81,17686284.0
2024-09-09,76.85,77.47,76.49,77.34,22260226.0
2024-09-06,76.9,77.32,76.3,76.64,14548588.0
2024-09-05,77.25,77.45,76.39,76.96,13082893.0
2024-09-04,77.33,77.48,76.73,77.24,18442775.0
2024-09-03,77.33,77.81,76.795,77.17,22666144.0
2024-08-30,76.44,77.475,76.22,77.23,23229975.0
2024-08-29,75.99,76.47,75.67,76.42,11856787.0
2024-08-28,76.28,76.43,75.805,76.08,9814264.0
2024-08-27,76.45,76.45,75.77,76.13,11557762.0
2024-08-26,75.9,76.205,75.57,76.03,9508215.0
2024-08-23,75.6,75.81,75.0077,75.7,12299093.0
2024-08-22,75.37,76.22,75.15,75.58,16511139.0
2024-08-21,75.3,75.58,74.59,75.24,14831992.0
2024-08-20,73.75,74.75,73.72,74.54,14433985.0
2024-08-19,73.39,73.98,73.34,73.72,13709265.0
2024-08-16,72.7,73.605,72.52,73.45,19872144.0
2024-08-15,74.12,74.44,72.78,73.18,49567500.0
2024-08-14,67.92,68.79,67.85,68.66,22928551.0
2024-08-13,68.43,68.61,67.14,68.13,26557901.0
2024-08-12,68.34,69.225,68.07,68.7,17385278.0
2024-08-09,67.85,68.22,67.33,67.95,13805576.0
2024-08-08,66.84,67.9199,66.67,67.66,12489819.0
2024-08-07,67.87,68.01,66.81,66.91,18499200.0
2024-08-06,67.84,68.63,67.68,67.74,14815072.0
2024-08-05,68.1,68.58,66.91,67.59,20770455.0
2024-08-02,69.6,70.235,67.74,68.46,23578664.0
2024-08-01,68.91,69.8,68.52,69.79,17275532.0
2024-07-31,69.18,69.25,68.29,68.64,22908760.0
2024-07-30,69.55,69.845,68.98,69.19,12522469.0
2024-07-29,69.85,69.9,69.13,69.62,10315305.0
2024-07-26,70.23,70.235,68.83,69.78,16789306.0
2024-07-25,70.6,70.77,69.95,70.02,18821199.0
2024-07-24,70.52,70.84,70.34,70.6,22490783.0
2024-07-23,70.47,70.7,70.11,70.65,9263561.0
2024-07-22,70.86,71.26,70.2301,70.38,12666130.0
2024-07-19,71.2,71.33,70.65,70.75,11665526.0
2024-07-18,70.68,71.19,70.43,70.82,10682742.0
2024-07-17,70.18,71.1,69.95,71.03,13533791.0
2024-07-16,69.82,70.24,69.58,69.99,9836824.0
2024-07-15,69.3,69.975,69.3,69.61,10171137.0
2024-07-12,69.9,70.0299,69.17,69.24,12145317.0
2024-07-11,70.18,70.45,69.26,69.8,15624796.0
2024-07-10,70.1,70.44,69.72,70.41,10803405.0
2024-07-09,69.9,70.25,69.67,69.9,9781831.0
2024-07-08,69.9,70.14,69.35,69.68,12077679.0
2024-07-05,68.16,70.15,68.1,70.04,21586100.0
2024-07-03,67.81,68.25,67.62,68.24,6287545.0
2024-07-02,67.44,68.085,67.26,68.07,9436487.0
2024-07-01,67.89,68.24,67.25,67.48,8666021.0
2024-06-28,67.87,68.0981,67.32,67.71,18816720.0
2024-06-27,68.29,68.58,67.665,67.88,12899186.0
2024-06-26,67.4,68.5999,67.21,68.29,14177522.0
2024-06-25,67.17,67.59,66.55,67.42,20904039.0
2024-06-24,68.05,69.04,67.9,68.9,12470448.0
2024-06-21,68.26,68.55,67.83,67.91,25891526.0
2024-06-20,67.35,68.13,67.3,68.01,13860763.0
2024-06-18,67.63,67.87,67.295,67.6,12093549.0
2024-06-17,66.92,67.44,66.4125,67.42,12103044.0
2024-06-14,66.54,67.11,66.3,67.02,12590146.0
2024-06-13,66.3,66.76,65.9491,66.7,11196603.0
2024-06-12,66.85,66.94,65.898,66.31,11704704.0
2024-06-11,66.95,66.96,66.35,66.73,13367514.0
2024-06-10,67.19,67.33,66.27,66.96,21667416.0
2024-06-07,67.4,67.565,65.635,65.88,20213211.0
2024-06-06,67.06,67.44,66.77,67.15,13256005.0
2024-06-05,66.57,67.15,66.28,67.09,14982667.0
2024-06-04,65.99,66.635,65.835,66.6,14780755.0
2024-06-03,65.51,65.84,65.1603,65.82,11578709.0
2024-05-31,64.67,65.9,64.16,65.76,27632223.0
2024-05-30,64.93,65.1711,64.77,64.89,13053481.0
2024-05-29,64.75,65.21,64.65,64.92,11538552.0
2024-05-28,65.22,65.47,64.74,65.04,13349619.0
2024-05-24,65.13,65.69,65.01,65.38,11795024.0
2024-05-23,65.17,65.515,64.56,64.84,16222946.0
2024-05-22,64.98,65.69,64.73,65.25,14879434.0
2024-05-21,64.53,65.19,64.45,65.15,17131691.0
2024-05-20,64.42,64.76,63.87,64.18,15001391.0
2024-05-17,64.24,64.88,63.63,64.65,29330381.0
2024-05-16,64.22,64.415,62.94,64.01,60545613.0
2024-05-15,59.83,59.94,59.47,59.83,22240558.0
2024-05-14,60.52,60.55,59.435,59.86,18780139.0
2024-05-13,60.62,61.345,60.29,60.41,19260522.0
2024-05-10,60.41,60.58,60.16,60.48,12356612.0
2024-05-09,60.2,60.5799,59.95,60.44,14550463.0
2024-05-08,60.63,60.845,60.22,60.3,11015695.0
2024-05-07,60.17,60.8,60.05,60.62,14520240.0
2024-05-06,60.0,60.0,59.39,59.87,11119402.0
2024-05-03,59.62,59.98,59.14,59.82,14207397.0
2024-05-02,58.94,59.885,58.58,59.71,17574115.0
2024-05-01,59.31,59.41,58.72,58.85,15470975.0
2024-04-30,60.2,60.3,59.16,59.35,14209155.0
2024-04-29,60.18,60.39,59.94,60.24,9788575.0
2024-04-26,60.11,60.39,60.0,60.16,11045224.0
2024-04-25,60.05,60.53,59.8325,60.21,19262954.0
2024-04-24,58.975,60.04,58.81,59.87,18529138.0
2024-04-23,60.25,60.35,58.555,59.09,17963945.0
2024-04-22,59.56,60.395,59.04,60.14,14909983.0
2024-04-19,59.45,59.67,58.97,59.515,14159473.0
2024-04-18,59.83,59.935,59.22,59.26,12061538.0
2024-04-17,60.15,60.43,59.57,59.65,15329693.0
2024-04-16,60.03,60.29,59.78,59.84,14726259.0
2024-04-15,60.51,60.7,59.91,59.93,10557182.0
2024-04-12,60.0,60.72,59.95,60.14,12280569.0
2024-04-11,60.75,60.89,60.07,60.09,10987600.0
2024-04-10,59.62,60.76,59.39,60.62,15097558.0
2024-04-09,59.87,59.97,59.3,59.79,10015922.0
2024-04-08,59.6,60.04,59.42,59.78,11070120.0
2024-04-05,59.55,60.04,59.49,59.85,10335909.0
2024-04-04,59.54,59.81,59.29,59.5,14436126.0
2024-04-03,59.38,59.5,58.94,59.43,14615103.0
2024-04-02,59.9,60.1,58.88,59.16,19510121.0
2024-04-01,60.31,60.76,59.93,60.0,13837599.0
2024-03-28,60.66,60.77,60.16,60.17,17535100.0
2024-03-27,60.87,61.05,60.38,60.72,14363410.0
2024-03-26,60.46,60.83,60.23,60.51,13738342.0
2024-03-25,60.87,60.985,60.36,60.57,14186627.0
2024-03-22,61.32,61.526,60.85,60.87,14029440.0
2024-03-21,61.28,61.655,61.05,61.45,14265872.0
2024-03-20,60.84,61.28,60.74,61.25,12007593.0
2024-03-19,60.97,61.07,60.6,60.87,12353624.0
2024-03-18,60.69,60.9,60.39,60.86,16801658.0
2024-03-15,60.68,61.15,60.46,60.68,50946329.0
2024-03-14,61.28,61.44,60.595,61.02,16584660.0
2024-03-13,61.26,61.455,60.88,61.28,15935187.0
2024-03-12,60.95,61.565,60.645,61.41,16613062.0
2024-03-11,60.1,60.71,59.87,60.66,14153969.0
2024-03-08,60.0,60.28,59.73,60.12,12143645.0
2024-03-07,61.0,61.0699,60.345,60.36,16195303.0
2024-03-06,60.12,60.62,60.04,60.57,12698714.0
2024-03-05,59.87,60.34,59.575,60.04,19676884.0
2024-03-04,58.5,59.39,58.4,59.3,16033298.0
2024-03-01,58.8,58.85,58.2,58.76,19030919.0
2024-02-29,59.45,59.49,58.59,58.61,29245142.0
2024-02-28,59.55,59.76,59.31,59.62,14803289.0
2024-02-27,59.64,59.8,59.22,59.59,18012749.0
2024-02-26,59.12,59.84,58.18,59.6,32154765.0
2024-02-23,58.6967,59.2167,58.4367,58.52,74365767.0
2024-02-22,57.96,58.49,57.77,58.47,29512935.0
2024-02-21,58.3333,58.5267,57.6,57.9,40551531.0
2024-02-20,59.4933,60.45,58.41,58.62,71788614.0
2024-02-16,56.7633,57.31,56.43,56.7867,22373541.0
2024-02-15,56.6,56.6167,55.99,56.43,16948857.0
2024-02-14,56.25,56.2917,55.8467,56.2,18484602.0
2024-02-13,56.8733,57.0233,56.09,56.38,18574215.0
2024-02-12,56.41,56.7867,56.35,56.7667,14795040.0
2024-02-09,56.4633,56.5767,56.3067,56.4267,14329866.0
2024-02-08,56.46,56.85,56.38,56.4567,14427927.0
2024-02-07,56.7567,56.8867,56.4,56.46,17082465.0
2024-02-06,56.2633,56.65,56.1133,56.6033,14189784.0
2024-02-05,56.67,56.67,56.0233,56.22,19145070.0
2024-02-02,56.05,56.8583,55.9733,56.5233,21670686.0
2024-02-01,55.2333,56.118,55.06,56.1033,20792553.0
2024-01-31,55.9333,55.9333,55.0367,55.0833,26134875.0
2024-01-30,54.9,55.2683,54.54,55.1967,15270012.0
2024-01-29,54.7833,55.135,54.5067,55.0133,18240312.0
2024-01-26,54.35,54.7933,54.22,54.7567,15746310.0
2024-01-25,53.8,54.29,53.4733,54.28,16369602.0
2024-01-24,54.3,54.355,53.44,53.5,22932861.0
2024-01-23,54.04,54.2833,53.9233,54.2667,12066516.0
2024-01-22,54.2633,54.3167,53.8333,54.13,13938381.0
2024-01-19,54.4767,54.5233,53.8133,54.1267,19175295.0
2024-01-18,53.72,54.4633,53.56,54.4133,18190611.0
2024-01-17,53.7933,53.995,53.5433,53.69,14827662.0
2024-01-16,53.8133,54.1333,53.7433,53.9433,17032590.0
2024-01-12,53.79,53.8483,53.46,53.7733,13628967.0
2024-01-11,53.7833,53.9633,53.39,53.7033,14355207.0
2024-01-10,53.1867,53.8334,53.1867,53.7633,20122038.0
2024-01-09,52.6433,53.1133,52.5767,53.1033,23322378.0
2024-01-08,52.2333,52.765,52.225,52.75,20680878.0
2024-01-05,52.64,52.7,51.8667,52.2367,21709503.0
2024-01-04,53.07,53.18,52.4967,52.5867,19282470.0
2024-01-03,53.2567,53.4333,52.9767,53.1,18756060.0
2024-01-02,52.4167,53.1783,52.3967,53.0967,23539677.0
2023-12-29,52.51,52.6933,52.3867,52.55,21948198.0
2023-12-28,52.59,52.7767,52.5,52.5233,16776066.0
2023-12-27,52.1033,52.6483,52.0533,52.6267,19895964.0
2023-12-26,52.2167,52.33,52.0367,52.1367,11679963.0
2023-12-22,51.8167,52.3833,51.7184,52.2167,19405641.0
2023-12-21,51.3333,51.6867,51.3017,51.6,20087784.0
2023-12-20,51.8067,52.0467,51.2067,51.2367,21967701.0
2023-12-19,51.6133,51.8967,51.3633,51.8433,24417093.0
2023-12-18,51.1167,51.69,51.0433,51.6567,26316012.0
2023-12-15,50.5933,51.1533,50.5133,50.9133,70003587.0
2023-12-14,51.1733,51.3133,50.6433,50.7233,30891255.0
2023-12-13,50.5167,51.35,50.2133,51.35,35348679.0
2023-12-12,50.4067,50.5667,50.0767,50.4533,21382020.0
2023-12-11,50.38,50.4833,49.8467,50.4133,31883262.0
2023-12-08,50.6667,50.7367,50.08,50.2867,34069461.0
2023-12-07,51.45,51.5133,50.7417,50.82,25362579.0
2023-12-06,51.658,51.751,51.027,51.1567,26545624.772052
2023-12-05,51.2927,51.7577,51.057,51.718,21965108.315022
2023-12-04,50.9177,51.4523,50.9143,51.243,24975606.173282
2023-12-01,51.6017,51.678,50.6883,51.2563,39419534.583906
2023-11-30,51.8143,51.9237,51.3127,51.7047,30036932.7902
2023-11-29,52.7273,52.7273,51.678,51.834,30007522.963916
2023-11-28,52.0267,52.7787,52.0267,52.6843,23622437.994262
2023-11-27,51.791,52.2593,51.791,52.0633,23480531.89379
2023-11-24,51.5253,51.8507,51.376,51.8277,14027074.911971
2023-11-22,51.7147,51.8243,51.2697,51.366,26531698.23918
2023-11-21,51.6283,52.09,51.1867,51.761,29491322.84925
2023-11-20,51.6547,51.811,51.4787,51.575,26803023.233243
2023-11-17,51.791,52.319,51.4787,51.5917,42691375.499694
2023-11-16,52.721,52.9533,51.6417,51.821,98021303.911268
2023-11-15,55.919,56.437,55.63,56.384,35902797.469519
2023-11-14,55.8493,56.1733,55.5437,55.6767,19866029.013067
2023-11-13,55.2547,55.7493,55.1437,55.6867,15466072.689477
2023-11-10,54.647,55.2747,54.4313,55.1917,14374346.93568
2023-11-09,54.5873,54.637,54.2137,54.4377,15136707.928686
2023-11-08,55.0753,55.2217,54.325,54.564,15649740.321713
2023-11-07,55.0523,55.331,54.906,55.0123,15079300.501829
2023-11-06,54.6303,55.0057,54.4877,54.7567,14583199.761633
2023-11-03,55.0887,55.2267,54.6303,54.6837,17304254.582956
2023-11-02,54.5907,55.1917,54.34,54.9693,15549740.287833
2023-11-01,54.534,54.9227,54.1257,54.7533,14954726.536107
2023-10-31,54.1323,54.3383,53.7837,54.2683,14220968.383263
2023-10-30,53.621,54.2187,53.3967,54.139,12700648.687208
2023-10-27,53.6273,53.7903,53.3187,53.5247,13881579.529946
2023-10-26,54.036,54.4147,53.6707,53.7237,16280315.663326
2023-10-25,54.1853,54.574,53.9563,54.0527,16683513.631908
2023-10-24,53.601,54.2917,53.5977,54.2153,17600192.653711
2023-10-23,52.7143,53.5843,52.4783,53.4713,17160608.042268
2023-10-20,53.4117,53.503,52.7077,52.7243,15113166.818633
2023-10-19,53.611,53.741,53.209,53.3917,11789522.211701
2023-10-18,53.7603,53.9197,53.375,53.6473,10598943.669218
2023-10-17,53.3817,53.7043,53.2657,53.6077,10933830.864882
2023-10-16,53.3153,53.8267,53.2423,53.5377,14401299.669894
2023-10-13,52.8903,53.2887,52.7707,53.0797,13862178.740477
2023-10-12,52.6477,52.9067,52.3953,52.7873,13564870.600001
2023-10-11,52.558,52.9667,52.153,52.548,12071443.415316
2023-10-10,51.884,52.4983,51.6947,52.339,16073922.940585
2023-10-09,51.502,51.7593,50.8977,51.7543,21100621.421712
2023-10-06,52.6877,52.8007,50.363,51.9437,42774446.891886
2023-10-05,53.2853,53.4547,52.804,52.8303,14322603.467381
2023-10-04,53.0197,53.4847,52.8073,53.468,15814356.456979
2023-10-03,53.033,53.3843,52.6977,52.8337,11294969.198618
2023-10-02,52.9667,53.2257,52.5747,53.1693,13041097.462595
