Date,Open,High,Low,Close,Volume
2024-11-27,461.095,467.06,461.095,466.0,1258787.0
2024-11-26,456.64,463.3445,454.39,461.04,1747268.0
2024-11-25,446.7,469.39,446.7,462.69,3266857.0
2024-11-22,435.93,447.5,432.21,446.65,2202297.0
2024-11-21,412.75,442.05,410.9593,437.54,4148994.0
2024-11-20,404.98,408.94,400.64,404.96,1487015.0
2024-11-19,400.5,402.62,397.75,400.09,1076748.0
2024-11-18,397.0,406.98,396.14,404.53,1457301.0
2024-11-15,392.5,399.57,390.0,398.95,1168176.0
2024-11-14,390.56,395.52,387.79,394.64,1225339.0
2024-11-13,391.55,392.13,387.03,389.45,1474846.0
2024-11-12,400.57,402.19,393.12,393.75,1144922.0
2024-11-11,395.47,402.88,393.17,402.65,1143472.0
2024-11-08,402.1,406.49,393.72,394.06,1623152.0
2024-11-07,407.61,411.97,406.3101,411.16,1073506.0
2024-11-06,412.62,415.5,402.105,405.71,1664267.0
2024-11-05,398.31,404.01,396.79,400.37,902554.0
2024-11-04,400.42,406.86,399.5141,401.68,801931.0
2024-11-01,405.8,407.0764,398.31,400.42,1522533.0
2024-10-31,404.26,407.305,402.0,404.69,746280.0
2024-10-30,402.66,408.14,401.3285,404.69,785077.0
2024-10-29,410.2,411.0,405.21,406.04,758578.0
2024-10-28,409.0,413.33,408.245,412.35,828317.0
2024-10-25,413.0,414.75,407.42,407.93,591048.0
2024-10-24,408.99,411.7643,407.1685,411.07,718315.0
2024-10-23,407.25,411.732,406.26,408.64,1112959.0
2024-10-22,407.05,407.9,401.81,406.65,610159.0
2024-10-21,408.0,410.725,405.92,406.96,838747.0
2024-10-18,406.99,409.58,404.2,408.73,749969.0
2024-10-17,408.12,409.25,396.53,405.14,1398486.0
2024-10-16,403.23,410.445,403.115,409.37,867752.0
2024-10-15,405.02,409.04,401.48,401.99,834560.0
2024-10-14,408.03,408.78,399.46,407.72,996423.0
2024-10-11,405.05,412.37,404.465,411.08,653446.0
2024-10-10,404.77,406.55,401.86,405.76,578148.0
2024-10-09,401.5,406.37,401.5,405.48,760351.0
2024-10-08,403.54,405.91,398.78,400.28,981526.0
2024-10-07,407.87,409.09,404.385,406.04,942080.0
2024-10-04,412.0,412.14,405.07,407.99,877896.0
2024-10-03,412.69,413.83,407.7214,408.74,1103915.0
2024-10-02,416.12,417.58,414.14,416.49,863795.0
2024-10-01,415.175,420.47,411.12,416.44,1089177.0
2024-09-30,416.25,417.94,412.5401,417.33,1176773.0
2024-09-27,414.1,419.63,412.57,418.0,1410903.0
2024-09-26,409.96,413.145,408.37,411.47,1062180.0
2024-09-25,412.84,413.87,406.07,406.93,923692.0
2024-09-24,411.74,415.75,407.365,410.89,1253685.0
2024-09-23,405.02,410.26,404.07,408.95,1184549.0
2024-09-20,406.62,409.91,402.48,405.89,2709595.0
2024-09-19,406.52,412.45,403.335,409.73,1751158.0
2024-09-18,398.0,405.99,396.89,401.07,1163461.0
2024-09-17,396.5,400.12,395.45,397.88,983252.0
2024-09-16,396.0,399.6,393.12,394.66,940225.0
2024-09-13,389.99,395.2,386.42,394.68,1126196.0
2024-09-12,386.64,389.055,383.095,387.0,1068685.0
2024-09-11,386.67,388.86,378.66,388.59,1160011.0
2024-09-10,388.52,389.46,381.68,387.3,1041587.0
2024-09-09,384.14,392.0,383.48,387.23,1215266.0
2024-09-06,384.84,389.0,381.315,381.56,1670319.0
2024-09-05,392.0,395.0,382.83,383.69,1397289.0
2024-09-04,386.54,398.58,386.1,391.95,2370341.0
2024-09-03,384.86,388.38,379.96,385.69,1929731.0
2024-08-30,382.2,385.8898,378.453,385.74,1413160.0
2024-08-29,379.79,384.5,376.95,381.82,1075066.0
2024-08-28,374.99,379.37,374.46,377.95,1096819.0
2024-08-27,381.5,382.03,374.94,375.98,1107170.0
2024-08-26,381.48,385.3,380.68,383.09,1108515.0
2024-08-23,378.8,382.85,376.59,381.18,1197519.0
2024-08-22,377.08,378.105,373.55,376.59,1072734.0
2024-08-21,373.84,377.83,372.12,377.05,1249228.0
2024-08-20,374.94,376.6,371.76,372.59,932335.0
2024-08-19,378.99,381.01,371.81,372.91,1676485.0
2024-08-16,372.14,378.525,371.16,377.92,2103088.0
2024-08-15,359.2,378.4699,357.9006,373.26,3184486.0
2024-08-14,350.0,355.8,348.35,351.28,2040505.0
2024-08-13,347.82,352.43,346.0046,350.59,1696675.0
2024-08-12,346.75,348.1623,343.9,345.01,1581260.0
2024-08-09,348.63,348.91,343.38,346.03,1335203.0
2024-08-08,346.88,350.85,346.4,349.14,1557651.0
2024-08-07,350.0,354.04,345.86,345.98,1384675.0
2024-08-06,347.49,349.5512,342.7,346.06,1570942.0
2024-08-05,345.77,351.41,340.2001,344.84,2509169.0
2024-08-02,356.16,360.385,351.09,353.75,2820703.0
2024-08-01,366.37,371.21,356.02,357.91,2991282.0
2024-07-31,373.22,376.78,370.99,371.98,1659500.0
2024-07-30,365.97,375.0,364.18,371.77,2267031.0
2024-07-29,385.17,386.54,371.0,376.77,1491025.0
2024-07-26,385.27,389.99,384.07,386.55,1380906.0
2024-07-25,368.17,386.26,368.17,381.69,1241550.0
2024-07-24,370.41,375.675,367.93,369.39,1256382.0
2024-07-23,376.34,378.29,370.76,371.52,1336087.0
2024-07-22,379.13,380.65,372.28,379.25,1071328.0
2024-07-19,383.24,384.14,377.18,378.06,1152144.0
2024-07-18,382.8,390.34,380.53,380.64,1736152.0
2024-07-17,378.03,387.53,377.6805,385.13,1528188.0
2024-07-16,372.0,380.63,365.93,377.51,1733075.0
2024-07-15,365.06,372.18,363.13,371.67,1158559.0
2024-07-12,364.5,368.15,363.4701,365.33,1035110.0
2024-07-11,352.9,362.77,352.5,361.6,1765797.0
2024-07-10,349.3,352.5504,347.8,351.53,1475988.0
2024-07-09,354.76,355.32,345.935,348.84,2113342.0
2024-07-08,360.1,361.64,354.75,355.0,1671607.0
2024-07-05,363.16,363.16,356.8,360.03,1273682.0
2024-07-03,365.44,367.615,361.11,362.79,668937.0
2024-07-02,359.53,365.46,359.2519,364.95,1290228.0
2024-07-01,375.07,375.305,360.56,360.99,1458106.0
2024-06-28,378.19,381.39,369.5,373.63,6689701.0
2024-06-27,375.0,378.14,374.69,376.79,1709352.0
2024-06-26,370.74,376.37,367.36,376.25,2442533.0
2024-06-25,375.52,375.958,367.1428,369.47,1648594.0
2024-06-24,376.76,382.9299,376.01,378.17,1323116.0
2024-06-21,377.96,380.0,374.01,375.04,2450701.0
2024-06-20,381.75,384.5,380.01,381.53,1352587.0
2024-06-18,380.21,383.25,379.41,382.76,1211963.0
2024-06-17,375.95,381.27,374.67,379.22,1227920.0
2024-06-14,375.01,379.06,372.95,378.0,1485224.0
2024-06-13,368.18,378.27,368.18,377.95,1583920.0
2024-06-12,369.19,372.94,367.5766,370.09,1055547.0
2024-06-11,366.68,367.44,363.78,365.13,948533.0
2024-06-10,367.82,372.68,367.05,368.3,1033868.0
2024-06-07,369.0,373.01,366.66,368.58,1080006.0
2024-06-06,371.5,373.89,369.35,371.27,1305412.0
2024-06-05,369.95,371.54,365.465,370.99,1394990.0
2024-06-04,367.9,369.59,364.05,369.37,1328880.0
2024-06-03,375.36,375.49,364.55,368.12,1284438.0
2024-05-31,369.6,375.08,366.315,374.76,2332147.0
2024-05-30,365.34,368.58,364.95,368.35,1340879.0
2024-05-29,364.99,367.85,362.68,364.98,1673457.0
2024-05-28,375.0,375.0,366.98,369.27,1448430.0
2024-05-24,379.88,381.36,373.73,374.96,1511751.0
2024-05-23,387.13,387.57,378.72,379.24,1736784.0
2024-05-22,386.0,388.56,384.25,386.01,1318814.0
2024-05-21,390.93,391.18,385.22,386.74,1370850.0
2024-05-20,395.75,396.825,390.94,391.48,1158468.0
2024-05-17,394.47,397.59,391.54,397.02,1612076.0
2024-05-16,406.89,410.0,394.18,394.43,3623785.0
2024-05-15,414.68,416.53,412.255,414.02,1861222.0
2024-05-14,410.0,417.465,410.0,412.78,1765968.0
2024-05-13,409.0,416.565,407.56,407.99,1402804.0
2024-05-10,410.5,411.69,405.67,407.89,1426791.0
2024-05-09,405.42,410.49,405.42,409.0,995123.0
2024-05-08,404.22,406.9599,401.46,405.42,640330.0
2024-05-07,403.66,406.57,402.74,405.57,942025.0
2024-05-06,405.0,407.0,399.1944,401.84,1042754.0
2024-05-03,399.64,401.34,394.85,400.96,1626960.0
2024-05-02,388.62,398.37,385.71,395.96,1790112.0
2024-05-01,388.955,391.23,383.77,387.5,2018089.0
2024-04-30,397.78,398.38,390.1301,391.41,1016677.0
2024-04-29,395.34,402.59,395.34,400.96,847191.0
2024-04-26,392.62,395.95,391.1,393.33,998338.0
2024-04-25,385.77,394.91,384.135,394.06,1316947.0
2024-04-24,397.55,397.76,392.37,394.62,986781.0
2024-04-23,400.87,405.62,396.72,397.21,1278290.0
2024-04-22,398.85,402.89,392.18,399.61,1005524.0
2024-04-19,400.97,402.9799,398.755,400.44,1125178.0
2024-04-18,398.48,402.279,396.72,400.6,1562949.0
2024-04-17,396.0,397.62,392.39,396.88,1442287.0
2024-04-16,392.26,395.705,386.64,393.01,1865373.0
2024-04-15,402.29,404.22,392.57,393.8,1353286.0
2024-04-12,411.25,412.49,396.81,397.27,1886049.0
2024-04-11,412.74,414.06,406.915,412.84,1472958.0
2024-04-10,406.89,412.715,404.4001,411.97,1407738.0
2024-04-09,413.48,413.9,409.46,411.48,1114502.0
2024-04-08,413.0,414.8,409.65,410.75,1269842.0
2024-04-05,408.65,413.15,406.01,412.54,994476.0
2024-04-04,410.67,413.92,405.32,407.11,1218568.0
2024-04-03,404.23,408.65,403.285,406.03,1077389.0
2024-04-02,405.0,409.7,402.24,404.0,1164615.0
2024-04-01,410.17,411.92,403.68,404.14,1319513.0
2024-03-28,408.58,413.32,408.58,410.74,1426777.0
2024-03-27,398.0,409.42,397.27,409.14,1544016.0
2024-03-26,398.32,399.99,396.2488,398.52,1053208.0
2024-03-25,398.8,401.625,397.035,398.03,1106511.0
2024-03-22,398.47,400.715,397.835,398.86,1514764.0
2024-03-21,393.88,399.35,392.0,397.64,1412009.0
2024-03-20,390.77,395.285,390.59,394.05,1763392.0
2024-03-19,385.53,392.33,385.51,391.51,1490596.0
2024-03-18,383.0,387.39,381.49,385.31,1145226.0
2024-03-15,378.0,383.9799,378.0,383.39,3448456.0
2024-03-14,380.5,382.45,376.95,380.23,1436371.0
2024-03-13,373.34,380.52,372.77,378.85,1250718.0
2024-03-12,376.15,377.84,372.6,372.65,1140931.0
2024-03-11,373.4,375.42,370.615,375.05,855848.0
2024-03-08,376.14,376.67,372.2,374.1,1064814.0
2024-03-07,367.42,376.19,367.255,375.32,1844639.0
2024-03-06,366.04,367.83,364.36,366.63,1068836.0
2024-03-05,363.94,369.6899,363.57,366.73,1710194.0
2024-03-04,368.6,369.98,362.93,364.42,1334967.0
2024-03-01,365.01,368.82,361.33,367.85,1967262.0
2024-02-29,366.37,367.85,362.85,365.05,2491371.0
2024-02-28,361.41,365.33,361.13,364.81,1673139.0
2024-02-27,363.13,364.105,358.24,360.66,1559821.0
2024-02-26,364.02,366.35,361.62,363.21,1592507.0
2024-02-23,357.98,365.46,357.4,364.66,1704312.0
2024-02-22,354.13,358.14,353.15,356.78,2198080.0
2024-02-21,356.59,358.6,354.46,357.29,1364519.0
2024-02-20,359.5,360.69,355.075,357.38,1973770.0
2024-02-16,360.99,364.0,358.26,360.68,2274348.0
2024-02-15,367.1,372.0,360.7701,364.66,4933780.0
2024-02-14,383.0,385.56,377.13,384.78,2409036.0
2024-02-13,384.63,385.4,375.51,379.27,1765241.0
2024-02-12,384.33,391.51,384.33,389.39,1698168.0
2024-02-09,384.17,385.67,380.45,381.29,1426496.0
2024-02-08,385.88,387.5667,384.27,385.83,1141987.0
2024-02-07,390.43,391.83,385.62,385.95,1671472.0
2024-02-06,389.21,394.165,388.14,388.9,1740712.0
2024-02-05,392.0,393.64,383.155,386.03,2164068.0
2024-02-02,390.24,395.08,386.625,392.6,1666920.0
2024-02-01,395.08,397.2,389.52,393.68,1485631.0
2024-01-31,397.32,398.0,392.7456,393.58,1342451.0
2024-01-30,395.14,398.77,394.41,396.93,1098288.0
2024-01-29,393.95,398.19,392.73,397.68,969505.0
2024-01-26,393.78,396.72,393.0722,393.62,884867.0
2024-01-25,393.14,395.0,388.6001,393.01,1103528.0
2024-01-24,389.94,393.17,386.4,388.41,1447765.0
2024-01-23,387.18,389.88,384.6229,387.46,954977.0
2024-01-22,381.96,387.13,381.59,384.59,1113633.0
2024-01-19,382.61,384.38,377.33,382.72,1223122.0
2024-01-18,379.1,381.76,376.22,381.39,1125947.0
2024-01-17,381.2,382.015,377.49,378.61,1466344.0
2024-01-16,385.75,389.35,384.0,385.35,1292917.0
2024-01-12,392.03,395.25,385.745,386.51,1221788.0
2024-01-11,394.84,395.885,389.94,390.22,1190633.0
2024-01-10,393.14,394.17,390.65,393.71,1003895.0
2024-01-09,395.71,396.85,390.01,393.22,1012452.0
2024-01-08,393.53,398.34,390.53,397.98,1233377.0
2024-01-05,390.43,397.23,388.06,395.96,1100346.0
2024-01-04,394.51,398.55,392.1,392.39,1332129.0
2024-01-03,396.62,397.595,393.26,393.35,1397639.0
2024-01-02,399.12,406.58,398.0,400.91,1414830.0
2023-12-29,399.48,400.75,397.76,399.87,1104338.0
2023-12-28,400.85,401.06,398.36,399.26,1125212.0
2023-12-27,400.12,402.55,399.3001,401.64,823667.0
2023-12-26,396.85,403.335,396.71,401.27,966177.0
2023-12-22,393.3,397.76,393.1,396.82,1077338.0
2023-12-21,390.94,393.45,389.1,393.34,923319.0
2023-12-20,394.16,395.44,386.915,387.26,1592340.0
2023-12-19,384.91,394.18,383.3,393.94,2078511.0
2023-12-18,386.83,389.635,382.69,382.76,1404594.0
2023-12-15,385.93,387.82,382.45,386.07,3891407.0
2023-12-14,381.24,395.33,380.14,388.42,3575951.0
2023-12-13,359.35,377.81,358.52,377.01,3406894.0
2023-12-12,360.95,361.37,355.6,359.39,1832114.0
2023-12-11,364.49,365.93,360.94,361.03,2057864.0
2023-12-08,361.8,364.17,360.87,363.67,2060489.0
2023-12-07,365.01,365.35,360.18,361.22,2753831.0
2023-12-06,363.02,369.88,362.5,365.54,3218320.0
2023-12-05,367.78,367.94,360.77,361.14,1572659.0
2023-12-04,365.48,370.3722,364.03,368.93,1406019.0
2023-12-01,364.91,370.91,363.57,368.81,1764888.0
2023-11-30,364.63,367.14,361.39,364.41,1950212.0
2023-11-29,362.74,368.36,359.65,363.94,2263455.0
2023-11-28,362.0,363.85,358.76,360.02,1904781.0
2023-11-27,368.36,369.01,361.79,362.21,2322197.0
2023-11-24,370.52,371.39,366.84,370.19,1275270.0
2023-11-22,360.98,373.34,355.6606,370.76,6305481.0
2023-11-21,380.0,383.5,379.088,382.65,2163097.0
2023-11-20,382.51,384.83,379.44,380.33,2198785.0
2023-11-17,382.4,385.31,379.42,384.15,1342869.0
2023-11-16,381.38,382.9,375.4,378.56,1736210.0
2023-11-15,376.96,382.01,373.445,380.87,1515546.0
2023-11-14,373.69,378.43,370.6039,374.96,2115848.0
2023-11-13,372.86,373.63,367.13,369.76,1418119.0
2023-11-10,372.35,374.53,369.02,373.99,1311894.0
2023-11-09,373.63,374.17,367.77,369.62,1094908.0
2023-11-08,370.8,373.06,369.15,369.37,1178232.0
2023-11-07,366.9,372.51,363.01,369.24,1711526.0
2023-11-06,383.28,384.55,375.17,378.25,925877.0
2023-11-03,379.5,384.625,377.48,382.2,1173200.0
2023-11-02,375.5,378.41,371.9,373.56,1259251.0
2023-11-01,364.88,372.37,361.36,370.47,1073059.0
2023-10-31,362.0,365.9,359.39,365.36,1233423.0
2023-10-30,365.23,369.34,361.665,367.8,1277508.0
2023-10-27,369.0,369.89,358.8,361.15,1436436.0
2023-10-26,371.0,374.8003,369.47,369.54,1124933.0
2023-10-25,372.24,375.99,371.05,371.91,773913.0
2023-10-24,375.68,377.8421,371.585,373.57,899080.0
2023-10-23,373.21,380.22,371.48,373.27,1308132.0
2023-10-20,380.39,382.41,374.82,375.15,1468239.0
2023-10-19,381.64,386.37,380.25,381.37,1348063.0
2023-10-18,388.36,390.39,378.025,382.23,1495038.0
2023-10-17,388.9,395.31,388.02,391.12,899864.0
2023-10-16,384.95,392.58,384.055,390.54,1202806.0
2023-10-13,383.0,385.82,378.76,380.66,1074244.0
2023-10-12,389.8,391.0,377.86,382.28,1375426.0
2023-10-11,391.38,392.49,387.38,389.36,942613.0
2023-10-10,386.3,391.95,386.13,390.84,1317365.0
2023-10-09,378.43,383.9,377.53,382.94,831227.0
2023-10-06,373.44,381.88,372.32,378.54,1203467.0
2023-10-05,375.71,378.85,373.2,375.69,997211.0
2023-10-04,372.38,378.58,370.16,377.0,1219051.0
2023-10-03,372.41,373.85,370.5,372.78,1212337.0
2023-10-02,379.19,380.63,370.55,373.84,1989775.0
2023-09-29,383.73,386.98,375.72,377.38,2124313.0
2023-09-28,384.0,389.12,383.0,384.73,1309308.0
2023-09-27,381.77,386.36,380.265,384.36,1403883.0
2023-09-26,378.0,381.865,377.24,379.63,1270471.0
2023-09-25,379.04,385.21,378.36,384.39,1383569.0
2023-09-22,381.73,383.555,377.57,380.87,2412180.0
2023-09-21,399.03,399.71,386.04,387.64,2209999.0
2023-09-20,401.73,409.15,399.55,402.33,1289769.0
2023-09-19,402.59,403.95,398.41,398.69,1957836.0
2023-09-18,410.94,413.6,407.51,410.84,969344.0
2023-09-15,411.79,414.87,408.98,412.11,1986245.0
2023-09-14,406.29,412.15,405.13,411.68,1272434.0
2023-09-13,401.84,406.9018,399.68,402.23,1104362.0
2023-09-12,399.41,405.71,399.3,402.26,1127762.0
